WordPosition,Word,ListID,ParticipantID,ItemID,Sentence,RT,ConditionID
1,The,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,558,C
2,organized,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,735,C
3,caterer,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,397,C
4,knew,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,1009,C
5,which,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,552,C
6,extravagant,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,1663,C
7,reception,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,525,C
8,the,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,580,C
9,plan,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,506,C
10,that,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,493,C
11,prepared,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,1001,C
12,far,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,515,C
13,in,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,512,C
14,advance,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,520,C
15,for,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,508,C
16,the,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,410,C
17,banquet,4,8,Targ02,The organized caterer knew which extravagant reception the plan that prepared far in advance for the banquet would benefit at the expensive hotel.,689,C
